Experiment	Run	ReleaseDate	LoadDate	spots	bases	spots_with_mates	avgLength	size_MB	AssemblyName	download_path	LibraryName	LibraryStrategy	LibrarySelection	LibrarySource	LibraryLayout	InsertSize	InsertDev	Platform	Model	SRAStudy	BioProject	Study_Pubmed_id	ProjectID	Sample	BioSample	SampleType	TaxID	ScientificName	SampleName	g1k_pop_code	source	g1k_analysis_group	Subject_ID	Sex	Disease	Tumor	Affection_Status	Analyte_Type	Histological_Type	Body_Site	CenterName	Submission	dbgap_study_accession	Consent	RunHash	ReadHash	R1	R2
SRX1640121	SRR3234511	2016-03-21 09:29:05	2016-03-17 18:54:53	2545807	203664560	2545807	80	118		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234511/SRR3234511.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346762	SAMN04566021	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092874							no					GEO	SRA386158		public	3FEF318FD3B13BE2534CBE6E3FED0297	FFCC44FF3C76118FF03F3DFBD5D3DBE6		
SRX1640122	SRR3234512	2016-03-21 09:29:05	2016-03-17 18:54:44	1962471	156997680	1962471	80	91		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234512/SRR3234512.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346761	SAMN04566022	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092875							no					GEO	SRA386158		public	D12B930155AB1FAC02D4C6863BF24993	B19E9105386172763FED5C67A5E4C815		
SRX1640123	SRR3234513	2016-03-21 09:29:05	2016-03-17 18:56:17	2519961	201596880	2519961	80	117		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234513/SRR3234513.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346760	SAMN04566023	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092876							no					GEO	SRA386158		public	DB0121DEC8DD30100B34A6F0A970DCCF	55316B6CC3B009A2009D3735A0984C23		
SRX1640124	SRR3234514	2016-03-21 09:29:05	2016-03-17 18:55:00	2699579	215966320	2699579	80	128		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234514/SRR3234514.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346759	SAMN04566024	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092877							no					GEO	SRA386158		public	371D6D5F2D36FFE2FE852BC9CF73D460	3FF13513F713D13A652E39C9241D7F3E		
SRX1640125	SRR3234515	2016-03-21 09:29:05	2016-03-17 18:55:23	2128880	170310400	2128880	80	99		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234515/SRR3234515.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346758	SAMN04566025	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092878							no					GEO	SRA386158		public	78EAFC0EA934C19032ECC5732DC70080	340297A5FFE46C60249F7AA55A0B29C9		
SRX1640126	SRR3234516	2016-03-21 09:29:05	2016-03-17 18:54:31	3709110	296728800	3709110	80	174		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234516/SRR3234516.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346756	SAMN04566026	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092879							no					GEO	SRA386158		public	952A378D6AF2CA18127412150D1DEE32	2ECDBD160A323C64EE0EA00A8A15DF21		
SRX1640127	SRR3234517	2016-03-21 09:29:05	2016-03-17 18:54:16	2483221	198657680	2483221	80	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234517/SRR3234517.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346757	SAMN04566027	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092880							no					GEO	SRA386158		public	E0447D59DB86DF9D9D9D2C870964B6B8	B1236C0AA295185F6DD2E58D1AB47CE6		
SRX1640128	SRR3234518	2016-03-21 09:29:05	2016-03-17 18:53:58	2817439	225395120	2817439	80	138		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234518/SRR3234518.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346754	SAMN04566028	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092881							no					GEO	SRA386158		public	6D1B4A96FE3E05A6F42D4D9E02E21E04	DBF6B28912B1136D59D077B659A4C252		
SRX1640129	SRR3234519	2016-03-21 09:29:05	2016-03-17 18:54:15	3158838	252707040	3158838	80	148		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234519/SRR3234519.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346755	SAMN04566029	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092882							no					GEO	SRA386158		public	1EE90EA9468936DF043C1421394647C3	4B9EF8B6AE87AD26DFC7357B08BC0D7B		
SRX1640130	SRR3234520	2016-03-21 09:29:05	2016-03-17 18:54:04	2514827	201186160	2514827	80	116		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234520/SRR3234520.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346753	SAMN04566030	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092883							no					GEO	SRA386158		public	C8C5D83B5A59C3543B9E6181CC72A9D2	46AA07EFCFBA5743FF09A7350E92391D		
SRX1640131	SRR3234521	2016-03-21 09:29:05	2016-03-17 18:54:15	3348328	267866240	3348328	80	156		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234521/SRR3234521.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346752	SAMN04566031	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092884							no					GEO	SRA386158		public	E8485C82D67B4497C7F37997BC04A005	392AA50CB3304D5BD03DA53DC61ACA0D		
SRX1640132	SRR3234522	2016-03-21 09:29:05	2016-03-17 18:54:05	2640414	211233120	2640414	80	122		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234522/SRR3234522.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346751	SAMN04566032	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092885							no					GEO	SRA386158		public	57DA9F4366CF29B37E807BDC6AAD9ABF	3E0D277780F471CDB8630648B0C8CCBF		
SRX1640133	SRR3234523	2016-03-21 09:29:05	2016-03-17 18:54:15	3240918	259273440	3240918	80	152		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/234/SRR3234523/SRR3234523.sralite.1		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP071951	PRJNA315575	2.0	315575	SRS1346750	SAMN04566033	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM2092886							no					GEO	SRA386158		public	0B429F934A59A0EEE36CBE162D0A391E	25C6790121BB65ECE289CC919C6839A5		
SRX1939126	SRR3882952;SRR3882957;SRR3882958;SRR3882959;SRR3883011;SRR3883021;SRR3883029;SRR3883033;SRR3883068;SRR3883069;SRR3883070;SRR3883071;SRR3883076;SRR3883077;SRR3883078;SRR3883079	2016-09-29 00:00:00	2016-07-12 18:38:35	33349917	3119062401	0	93	2376		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/883/SRR3883079/SRR3883079.lite.1	Prochlorococcus marinus MED4 Transcriptome Library	RNA-Seq	cDNA	TRANSCRIPTOMIC	SINGLE	0	0	ION_TORRENT	Ion Torrent Proton	SRP078366	PRJNA328815		328815	SRS1558268	SAMN05372193	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	Prochlorococcus marinus MED4							no					DESERT RESEARCH INSTITUTE	SRA439844		public	294F280FC7EA4B3FA40F163AD19A27D8	76FDA1F6398D165969425FF9F9E48365		
SRX1939254	SRR3883184;SRR3883185;SRR3883186;SRR3883187	2016-09-29 00:00:00	2016-07-12 19:55:11	20747957	1286373334	0	62	499		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR003/883/SRR3883187/SRR3883187.sralite.1	Prochlorococcus MED4 Primary Transcriptome Library	RNA-Seq	RACE	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	NextSeq 500	SRP078366	PRJNA328815		328815	SRS1558268	SAMN05372193	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	Prochlorococcus marinus MED4							no					DESERT RESEARCH INSTITUTE	SRA439844		public	B924742A9F489D09CF4E77D6CB3695A8	509460093F45668C96493D0A66A0609C		
SRX331020	SRR947237	2015-07-22 17:03:48	2015-10-07 12:21:12	4615238	830742840	4615238	180	549		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947237/SRR947237.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466599	SAMN02299567	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200329							no					GEO	SRA096572		public	0C5FEFA950DBE1191B0CFD6B86E0DD91	04AC50ABBCD20EDB430648C5995155B1		
SRX331021	SRR947238	2015-07-22 17:03:48	2015-10-07 12:19:55	6456732	1162211760	6456732	180	747		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947238/SRR947238.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466600	SAMN02299570	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200330							no					GEO	SRA096572		public	288D35B61250AF8B5C14C72C3E382031	7E659FC4036585DF23191CF2FBD5BE89		
SRX331022	SRR947239	2015-07-22 17:03:48	2015-10-07 12:17:34	6624400	1192392000	6624400	180	796		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947239/SRR947239.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466601	SAMN02299568	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200331							no					GEO	SRA096572		public	C842C1AFBC2CBADB5CF16CA0DE858E08	08AEFDC0723F01EA8F0A02D3B6D54E5B		
SRX331023	SRR947240	2015-07-22 17:03:48	2015-10-07 12:15:59	6449616	1160930880	6449616	180	780		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947240/SRR947240.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466602	SAMN02299571	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200332							no					GEO	SRA096572		public	EFF35DA7A4F1DC8A4B835E1D577D8190	520C91E8DA3297EDBE8A57B5B100B11B		
SRX331024	SRR947241	2015-07-22 17:03:48	2015-10-07 12:15:43	6430250	1157445000	6430250	180	780		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947241/SRR947241.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466603	SAMN02299569	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200333							no					GEO	SRA096572		public	7995B6C6B5EF33ED710CD4AEA57406ED	E93B5E9446DACB70479EB28DCDFEDF06		
SRX331025	SRR947242	2015-07-22 17:03:48	2015-10-07 12:13:27	6630721	1193529780	6630721	180	772		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947242/SRR947242.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466604	SAMN02299572	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200334							no					GEO	SRA096572		public	A3551FE15AEBAC757048D153A7ADB63B	FB351626F51585E042258BB64147848F		
SRX331026	SRR947243	2015-07-22 17:03:48	2015-10-07 12:10:03	6401265	1152227700	6401265	180	717		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947243/SRR947243.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466605	SAMN02299573	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200335							no					GEO	SRA096572		public	A97F88EE2BDD7FC7783E78BA16263670	AC7CDBCD577419BA1A87E86201A354A8		
SRX331027	SRR947244	2015-07-22 17:03:48	2015-10-07 12:01:52	6394044	1150927920	6394044	180	711		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947244/SRR947244.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466606	SAMN02299575	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200336							no					GEO	SRA096572		public	13FF007F17FF9183AA9A1C22ED357531	57A728D8C7C3B71D3C96162E024A4B72		
SRX331028	SRR947245	2015-07-22 17:03:48	2015-10-07 12:00:28	6391818	1150527240	6391818	180	713		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947245/SRR947245.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466607	SAMN02299574	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200337							no					GEO	SRA096572		public	1A15F943D7AFAF05D5849BD685A55E87	A7BD50986F588B21D6D7EA0F09D717FB		
SRX331029	SRR947246	2015-07-22 17:03:48	2015-10-07 12:00:02	6396571	1151382780	6396571	180	714		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR000/947/SRR947246/SRR947246.2		RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2000	SRP028413	PRJNA214094	2.0	214094	SRS466608	SAMN02299576	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	GSM1200338							no					GEO	SRA096572		public	61F0C20BD587A34AA3D311F3BB516109	D1825F260B866EC403CC864E57B81C05		
SRX388893	SRR1045147	2015-07-22 17:10:15	2015-12-09 17:52:30	17305477	1315216252	0	76	895		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-run-32/SRR001/1045/SRR1045147/SRR1045147.2		RNA-Seq	unspecified	TRANSCRIPTOMIC	SINGLE	0	0	ILLUMINA	Illumina Genome Analyzer II	SRP033602	PRJNA230704	2.0	230704	SRS512750	SAMN02437582	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_SXA_STD							no					UNIVERSITY OF FREIBURG	SRA115526		public	85DE5919A08A244F6CFAA8BED06F0666	ED9D39591FAAC9D24F9710CE81250C2D		
SRX5095809	SRR8280999	2019-10-04 11:50:49	2018-12-04 13:29:03	7284113	1456822600	7284113	200	944		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/280/SRR8280999.sralite.1	MED4_Yfr2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP172849	PRJNA505686	2.0	505686	SRS4115252	SAMN10432274	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_Yfr2							no					UNIVERSITY OF FREIBURG	SRA819010		public	56DAB88701319F1A1619772FC2515BA3	4D9692E5C46A3BD100C5D88A47F2638B		
SRX5095810	SRR8280998	2019-10-04 11:50:49	2018-12-04 13:27:48	1569428	313885600	1569428	200	178		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/280/SRR8280998.sralite.1	MED4_Yfr10	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP172849	PRJNA505686	2.0	505686	SRS4115251	SAMN10432275	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_Yfr10							no					UNIVERSITY OF FREIBURG	SRA819010		public	6B244D4611EF7E3BF3C6DCF9C436C4E9	7F2DACB0C07797258FDD17812EADEB97		
SRX5095811	SRR8280997	2019-10-04 11:50:49	2018-12-04 13:28:43	5571057	1114211400	5571057	200	605		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/280/SRR8280997.sralite.1	MED4_control	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP172849	PRJNA505686	2.0	505686	SRS4115253	SAMN10432272	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_control							no					UNIVERSITY OF FREIBURG	SRA819010		public	7309394BDD5480EAD0ACBCA50F37E375	035178677733EF903A5904350C9AEA3A		
SRX5095812	SRR8280996	2019-10-04 11:50:49	2018-12-04 13:28:28	2533612	506722400	2533612	200	348		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/280/SRR8280996.sralite.1	MED4_Yfr1	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 2500	SRP172849	PRJNA505686	2.0	505686	SRS4115254	SAMN10432273	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_Yfr1							no					UNIVERSITY OF FREIBURG	SRA819010		public	CFA7A7BA2C96EF4F4B30106C4DB406CE	82567284C214742300986A6C64E7F4AC		
SRX5095813	SRR8280995	2019-10-04 11:50:49	2018-12-04 13:32:33	13086874	1504371736	13086874	114	904		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR008/280/SRR8280995.sralite.1	MED4_control_2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP172849	PRJNA505686	2.0	505686	SRS4115255	SAMN10432276	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_control_2							no					UNIVERSITY OF FREIBURG	SRA819010		public	C0DEF174436B95651AF3CFA7BBC49A5C	7A8F9C7CB7D101F3CE981166A394DDC7		
SRX5095814	SRR8280994	2019-10-04 11:50:49	2018-12-04 13:28:06	1603742	198321124	1603742	123	119		https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-zq-22/SRR008/280/SRR8280994.sralite.1	MED4_Yfr2_2	RNA-Seq	cDNA	TRANSCRIPTOMIC	PAIRED	0	0	ILLUMINA	Illumina HiSeq 3000	SRP172849	PRJNA505686	2.0	505686	SRS4115256	SAMN10432277	simple	59919	Prochlorococcus marinus subsp. pastoris str. CCMP1986	MED4_Yfr2_2							no					UNIVERSITY OF FREIBURG	SRA819010		public	ED7C5EADAC07F9C45350605589A69957	E8EF56C849E16CC4594F83CE78B4E63D		
